config_id,seed,station,year,r2,rmse,ubrmse,bias,mae,pearson
StationMean_Backbone54_k2_c0_0_c1_0,42,Spokane,2024,0.6050894883650013,0.07190578791593268,0.056348575434699254,0.04466856145311933,0.06270803897570397,0.8835122079431238
StationMean_Backbone54_k2_c0_0_c1_0,42,Spokane,2025,0.5715808536089987,0.07571469902103041,0.06097329073159968,0.04488845581221349,0.06520896507389723,0.8966688525660074
StationMean_Backbone54_k2_c0_0_c1_0,7,BeaverPass_WA_990,2023,0.7874871271345136,0.04753692195671742,0.04520910295589334,0.014693398485118388,0.03701779994278737,0.9203435620275179
StationMean_Backbone54_k2_c0_0_c1_0,7,BeaverPass_WA_990,2024,0.709605483435775,0.039319823363464644,0.028239035308593584,0.027360654125478525,0.03136993681033452,0.9227450831419918
StationMean_Backbone54_k2_c0_0_c1_0,7,BeaverPass_WA_990,2025,-7.844985163136375,0.0371682138414985,0.03653020409539273,0.00685713562038209,0.02722716549370024,0.5970252124301808
StationMean_Backbone54_k2_c0_0_c1_0,7,CayusePass_WA,2023,0.548389609961488,0.0802758292933989,0.06662642603316238,0.04477865700074604,0.06851020275218146,0.8344921161344403
StationMean_Backbone54_k2_c0_0_c1_0,7,CayusePass_WA,2024,0.7109889787781412,0.05989210463108188,0.055391473361834774,0.02277825445343888,0.04688686507565728,0.8756818354192253
StationMean_Backbone54_k2_c0_0_c1_0,7,CayusePass_WA,2025,0.7464548876522906,0.05866861013224083,0.04998815089787609,-0.03071140805401214,0.04631996886893495,0.9217095397341181
StationMean_Backbone54_k2_c0_0_c1_0,7,Darrington,2023,0.771046896796262,0.04946009639918971,0.037491948333429746,0.03225918390134155,0.04068766162109675,0.943472025875947
StationMean_Backbone54_k2_c0_0_c1_0,7,Darrington,2024,0.681027404604172,0.04004622865019026,0.03676290119046907,0.015880476225955144,0.03341862784913607,0.855536136210609
StationMean_Backbone54_k2_c0_0_c1_0,7,Darrington,2025,0.605448671269984,0.06215914357447043,0.04555270358487214,0.0422931475066636,0.0510930940668626,0.9096437200063002
StationMean_Backbone54_k2_c0_0_c1_0,7,Paradise_WA,2023,0.5413555695079666,0.05835631211364197,0.04246226364213847,0.04003018023804442,0.04841242419660907,0.8857014937118715
StationMean_Backbone54_k2_c0_0_c1_0,7,Paradise_WA,2024,0.8217928097198242,0.0400539872522024,0.03972597443427262,0.005115549828426065,0.03328306845369961,0.9096005597267877
StationMean_Backbone54_k2_c0_0_c1_0,7,Paradise_WA,2025,0.8634374364488299,0.038057881211102144,0.028636988474847302,0.025066416045574295,0.028075867870572493,0.9605757340167903
StationMean_Backbone54_k2_c0_0_c1_0,7,Quinault,2023,0.1330663686614445,0.0604640559268553,0.05722529247482278,0.01952352325521386,0.05282646802870481,0.9200095986164903
StationMean_Backbone54_k2_c0_0_c1_0,7,Quinault,2024,0.40343440892623006,0.04044712455626627,0.039124326139590104,-0.010259482881369027,0.03235433732406585,0.8885391931433559
StationMean_Backbone54_k2_c0_0_c1_0,7,Quinault,2025,0.7998737618284084,0.03252504475990911,0.03247934598665646,-0.0017235489297244297,0.02486004371427827,0.9101772698388022
StationMean_Backbone54_k2_c0_0_c1_0,7,SourdoughGulch_WA_985,2023,-0.13832479618906457,0.07158013523926916,0.05004920056582203,-0.051174146632788936,0.059699287121426574,0.7444387652768532
StationMean_Backbone54_k2_c0_0_c1_0,7,SourdoughGulch_WA_985,2024,0.6481632259946005,0.052208040581431324,0.04421912459341414,-0.027755153062890798,0.04234639262371376,0.8646484088287338
StationMean_Backbone54_k2_c0_0_c1_0,7,SourdoughGulch_WA_985,2025,0.18841790598323216,0.07403296724315397,0.07402898102464077,-0.0007682494902610821,0.05789620296239852,0.5140898777016045
StationMean_Backbone54_k2_c0_0_c1_0,7,Spokane,2023,0.6518149787719482,0.06734720178635242,0.051382743986440556,0.04353687183153583,0.056894052684992216,0.9209412780035644
StationMean_Backbone54_k2_c0_0_c1_0,7,Spokane,2024,0.604191657976773,0.07198748053659128,0.05615455277856327,0.04504290794615352,0.06252583319568489,0.8845052412897833
StationMean_Backbone54_k2_c0_0_c1_0,7,Spokane,2025,0.571567770611976,0.07571585509403486,0.06039512416000226,0.045665300725154505,0.06548613566584571,0.8995411542253495
StationMean_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2023,0.7860878465521002,0.047693167445902664,0.045219280605142236,0.015160965753418118,0.03735953666363676,0.9182803023644869
StationMean_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2024,0.6850943515332326,0.04094563189662073,0.028478263719078516,0.029419946753183993,0.03302697752157847,0.9215233696106232
StationMean_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2025,-7.248066481131817,0.035892128433986384,0.03492169007118463,0.008289779616726762,0.02731317665179571,0.6134386296273093
