feature,importance_mean,importance_std
C_lag_E_SAR_ratio_kobs1,3.9265075e-07,3.9119686e-07
A_pct_s2_b11,3.8050592e-07,1.1699162e-06
SMAP_sm_interp_rollstd30,3.5767002e-07,2.9750635e-07
V_rollmax_SMAP_sm_interp_kobs7,3.4537393e-07,5.1001734e-07
A_grad_s2_b11_kobs14,3.174704e-07,8.4358214e-07
V_rollmax_s2_b11_kobs30,3.121275e-07,2.644973e-07
SMAP_sm_interp_rollstd7,3.0498492e-07,7.623083e-07
A_grad_s2_b12_kobs7,2.993857e-07,2.2690976e-07
V_ema_E_SAR_diff_kobs7,2.8417372e-07,4.0793697e-07
A_d_SMAP_sm_interp_kobs7,2.552944e-07,1.1437925e-07
SMAP_sm_interp_rollrange30,2.4564844e-07,5.427136e-07
A_grad_SMAP_sm_interp_kobs14,2.4431566e-07,4.0220925e-07
V_rollmin_s2_b11_kobs14,2.3804753e-07,4.2099927e-07
A_grad_E_SAR_diff_kobs14,2.3629559e-07,1.6320071e-07
A_grad_SMAP_sm_interp_kobs30,2.3109739e-07,2.70912e-07
